,Entity,Code,Year,Fossil fuels (TWh)
5601,United Arab Emirates,ARE,1991,420.8374633789063
5602,United Arab Emirates,ARE,1992,406.6956481933594
5603,United Arab Emirates,ARE,1993,423.4703369140625
5604,United Arab Emirates,ARE,1994,464.6741333007813
5605,United Arab Emirates,ARE,1995,484.8709716796875
5606,United Arab Emirates,ARE,1996,499.68792724609375
5607,United Arab Emirates,ARE,1997,521.4564208984375
5608,United Arab Emirates,ARE,1998,534.1128540039062
5609,United Arab Emirates,ARE,1999,538.3689575195312
5610,United Arab Emirates,ARE,2000,535.7819213867188
5611,United Arab Emirates,ARE,2001,541.5660400390625
5612,United Arab Emirates,ARE,2002,591.693115234375
5613,United Arab Emirates,ARE,2003,631.1552734375
5614,United Arab Emirates,ARE,2004,675.0653686523438
5615,United Arab Emirates,ARE,2005,704.5980224609375
5616,United Arab Emirates,ARE,2006,741.29296875
5617,United Arab Emirates,ARE,2007,818.3610229492188
5618,United Arab Emirates,ARE,2008,938.4005126953124
5619,United Arab Emirates,ARE,2009,925.5574951171876
5620,United Arab Emirates,ARE,2010,972.4405517578124
5621,United Arab Emirates,ARE,2011,1020.8742065429688
5622,United Arab Emirates,ARE,2012,1074.0333251953125
5623,United Arab Emirates,ARE,2013,1133.0076904296875
5624,United Arab Emirates,ARE,2014,1120.854736328125
5625,United Arab Emirates,ARE,2015,1230.107177734375
5626,United Arab Emirates,ARE,2016,1283.440185546875
5627,United Arab Emirates,ARE,2017,1286.793212890625
5628,United Arab Emirates,ARE,2018,1268.24560546875
5629,United Arab Emirates,ARE,2019,1253.31884765625
5630,United Arab Emirates,ARE,2020,1167.0390625
5631,United Arab Emirates,ARE,2021,1217.941162109375
5632,United Kingdom,GBR,1965,2259.64111328125
5633,United Kingdom,GBR,1966,2256.720947265625
5634,United Kingdom,GBR,1967,2247.72021484375
5635,United Kingdom,GBR,1968,2326.10400390625
5636,United Kingdom,GBR,1969,2406.45947265625
5637,United Kingdom,GBR,1970,2463.820556640625
5638,United Kingdom,GBR,1971,2415.707763671875
5639,United Kingdom,GBR,1972,2447.364013671875
5640,United Kingdom,GBR,1973,2576.29248046875
5641,United Kingdom,GBR,1974,2425.752685546875
5642,United Kingdom,GBR,1975,2290.815673828125
5643,United Kingdom,GBR,1976,2321.35498046875
5644,United Kingdom,GBR,1977,2357.6962890625
5645,United Kingdom,GBR,1978,2379.53125
5646,United Kingdom,GBR,1979,2492.615234375
5647,United Kingdom,GBR,1980,2264.38037109375
5648,United Kingdom,GBR,1981,2194.38720703125
5649,United Kingdom,GBR,1982,2146.98486328125
5650,United Kingdom,GBR,1983,2139.32470703125
5651,United Kingdom,GBR,1984,2126.834228515625
5652,United Kingdom,GBR,1985,2205.6728515625
5653,United Kingdom,GBR,1986,2275.3154296875
5654,United Kingdom,GBR,1987,2283.81689453125
5655,United Kingdom,GBR,1988,2291.18310546875
5656,United Kingdom,GBR,1989,2271.01953125
5657,United Kingdom,GBR,1990,2304.76953125
5658,United Kingdom,GBR,1991,2345.4150390625
5659,United Kingdom,GBR,1992,2308.4873046875
5660,United Kingdom,GBR,1993,2303.994384765625
5661,United Kingdom,GBR,1994,2272.325439453125
5662,United Kingdom,GBR,1995,2279.953125
5663,United Kingdom,GBR,1996,2390.4189453125
5664,United Kingdom,GBR,1997,2329.801513671875
5665,United Kingdom,GBR,1998,2349.6689453125
5666,United Kingdom,GBR,1999,2345.662109375
5667,United Kingdom,GBR,2000,2392.8994140625
5668,United Kingdom,GBR,2001,2406.435302734375
5669,United Kingdom,GBR,2002,2352.2158203125
5670,United Kingdom,GBR,2003,2394.10888671875
5671,United Kingdom,GBR,2004,2423.81787109375
5672,United Kingdom,GBR,2005,2441.9755859375
5673,United Kingdom,GBR,2006,2422.5615234375
5674,United Kingdom,GBR,2007,2371.05859375
5675,United Kingdom,GBR,2008,2341.673583984375
5676,United Kingdom,GBR,2009,2160.819091796875
5677,United Kingdom,GBR,2010,2232.806640625
5678,United Kingdom,GBR,2011,2058.216064453125
5679,United Kingdom,GBR,2012,2070.150634765625
5680,United Kingdom,GBR,2013,2027.2275390625
5681,United Kingdom,GBR,2014,1879.660400390625
5682,United Kingdom,GBR,2015,1845.153564453125
5683,United Kingdom,GBR,2016,1819.881591796875
5684,United Kingdom,GBR,2017,1776.4837646484375
5685,United Kingdom,GBR,2018,1747.39404296875
5686,United Kingdom,GBR,2019,1688.306884765625
5687,United Kingdom,GBR,2020,1440.67529296875
5688,United Kingdom,GBR,2021,1521.203125
5689,United States,USA,1965,13797.9267578125
5690,United States,USA,1966,14594.84765625
5691,United States,USA,1967,15038.9794921875
5692,United States,USA,1968,15957.8515625
5693,United States,USA,1969,16733.181640625
5694,United States,USA,1970,17339.5078125
5695,United States,USA,1971,17617.41015625
5696,United States,USA,1972,18469.30078125
5697,United States,USA,1973,19204.703125
5698,United States,USA,1974,18529.3203125
5699,United States,USA,1975,17836.91015625
5700,United States,USA,1976,18878.02734375
5701,United States,USA,1977,19404.640625
5702,United States,USA,1978,19609.375
5703,United States,USA,1979,19896.015625
5704,United States,USA,1980,19084.8359375
5705,United States,USA,1981,18450.318359375
5706,United States,USA,1982,17458.037109375
5707,United States,USA,1983,17279.001953125
5708,United States,USA,1984,18177.6484375
5709,United States,USA,1985,18076.279296875
5710,United States,USA,1986,18137.390625
5711,United States,USA,1987,18808.763671875
5712,United States,USA,1988,19634.048828125
5713,United States,USA,1989,19997.10546875
5714,United States,USA,1990,19815.51953125
5715,United States,USA,1991,19680.09375
5716,United States,USA,1992,20084.927734375
5717,United States,USA,1993,20497.916015625
5718,United States,USA,1994,20893.970703125
5719,United States,USA,1995,21170.41015625
5720,United States,USA,1996,21883.337890625
5721,United States,USA,1997,22175.86328125
5722,United States,USA,1998,22302.240234375
5723,United States,USA,1999,22599.81640625
5724,United States,USA,2000,23224.576171875
5725,United States,USA,2001,22744.744140625
5726,United States,USA,2002,22941.978515625
5727,United States,USA,2003,23040.119140625
5728,United States,USA,2004,23499.125
5729,United States,USA,2005,23512.96484375
5730,United States,USA,2006,23186.369140625
5731,United States,USA,2007,23576.98828125
5732,United States,USA,2008,22795.662109375
5733,United States,USA,2009,21395.90234375
5734,United States,USA,2010,22173.703125
5735,United States,USA,2011,21749.736328125
5736,United States,USA,2012,21192.21875
5737,United States,USA,2013,21720.052734375
5738,United States,USA,2014,21926.7265625
5739,United States,USA,2015,21655.58984375
5740,United States,USA,2016,21413.306640625
5741,United States,USA,2017,21310.291015625
5742,United States,USA,2018,22206.33984375
5743,United States,USA,2019,21941.30859375
5744,United States,USA,2020,19907.603515625
5745,United States,USA,2021,21016.76171875
5746,Upper-middle-income countries,,1965,9978.0703125
5747,Upper-middle-income countries,,1966,10633.4375
5748,Upper-middle-income countries,,1967,10963.29296875
5749,Upper-middle-income countries,,1968,11381.6591796875
5750,Upper-middle-income countries,,1969,12202.02734375
5751,Upper-middle-income countries,,1970,13262.826171875
5752,Upper-middle-income countries,,1971,14279.140625
5753,Upper-middle-income countries,,1972,15143.0546875
5754,Upper-middle-income countries,,1973,16041.4208984375
5755,Upper-middle-income countries,,1974,16790.583984375
5756,Upper-middle-income countries,,1975,17889.828125
5757,Upper-middle-income countries,,1976,18699.265625
5758,Upper-middle-income countries,,1977,19691.90234375
5759,Upper-middle-income countries,,1978,20821.943359375
5760,Upper-middle-income countries,,1979,21476.103515625
5761,Upper-middle-income countries,,1980,21879.6484375
5762,Upper-middle-income countries,,1981,22159.54296875
5763,Upper-middle-income countries,,1982,22857.130859375
5764,Upper-middle-income countries,,1983,23453.212890625
5765,Upper-middle-income countries,,1984,24392.029296875
5766,Upper-middle-income countries,,1985,21428.572265625
5767,Upper-middle-income countries,,1986,22182.515625
5768,Upper-middle-income countries,,1987,23209.1484375
5769,Upper-middle-income countries,,1988,24101.6015625
5770,Upper-middle-income countries,,1989,24578.916015625
5771,Upper-middle-income countries,,1990,24578.455078125
5772,Upper-middle-income countries,,1991,24763.50390625
5773,Upper-middle-income countries,,1992,24913.47265625
5774,Upper-middle-income countries,,1993,24879.169921875
5775,Upper-middle-income countries,,1994,24806.1484375
5776,Upper-middle-income countries,,1995,24745.875
5777,Upper-middle-income countries,,1996,25357.904296875
5778,Upper-middle-income countries,,1997,25199.3359375
5779,Upper-middle-income countries,,1998,25114.89453125
5780,Upper-middle-income countries,,1999,25449.83203125
5781,Upper-middle-income countries,,2000,26157.669921875
5782,Upper-middle-income countries,,2001,26846.1171875
5783,Upper-middle-income countries,,2002,28012.724609375
5784,Upper-middle-income countries,,2003,30782.005859375
5785,Upper-middle-income countries,,2004,33883.4453125
5786,Upper-middle-income countries,,2005,36511.953125
5787,Upper-middle-income countries,,2006,39081.81640625
5788,Upper-middle-income countries,,2007,41346.8515625
5789,Upper-middle-income countries,,2008,42253.6875
5790,Upper-middle-income countries,,2009,42795.70703125
5791,Upper-middle-income countries,,2010,45245.48046875
5792,Upper-middle-income countries,,2011,48244.890625
5793,Upper-middle-income countries,,2012,49470.203125
5794,Upper-middle-income countries,,2013,50446.15234375
5795,Upper-middle-income countries,,2014,51121.796875
5796,Upper-middle-income countries,,2015,51046.22265625
5797,Upper-middle-income countries,,2016,51487.98046875
5798,Upper-middle-income countries,,2017,52523.14453125
5799,Upper-middle-income countries,,2018,53835.84375
5800,Upper-middle-income countries,,2019,54502.9140625
5801,Upper-middle-income countries,,2020,53441.9296875
5802,Upper-middle-income countries,,2021,56820.83984375
5840,Venezuela,VEN,1965,187.4366455078125
5841,Venezuela,VEN,1966,189.1817321777344
5842,Venezuela,VEN,1967,198.97821044921875
5843,Venezuela,VEN,1968,211.80709838867188
5844,Venezuela,VEN,1969,212.9404296875
5845,Venezuela,VEN,1970,212.33990478515625
5846,Venezuela,VEN,1971,212.27371215820312
5847,Venezuela,VEN,1972,223.4406890869141
5848,Venezuela,VEN,1973,257.60986328125
5849,Venezuela,VEN,1974,262.7342834472656
5850,Venezuela,VEN,1975,270.5400390625
5851,Venezuela,VEN,1976,293.41180419921875
5852,Venezuela,VEN,1977,325.89483642578125
5853,Venezuela,VEN,1978,333.5785522460937
5854,Venezuela,VEN,1979,365.5462646484375
5855,Venezuela,VEN,1980,413.09027099609375
5856,Venezuela,VEN,1981,428.6670227050781
5857,Venezuela,VEN,1982,435.9125671386719
5858,Venezuela,VEN,1983,427.5542297363281
5859,Venezuela,VEN,1984,430.55560302734375
5860,Venezuela,VEN,1985,436.802978515625
5861,Venezuela,VEN,1986,466.8513793945313
5862,Venezuela,VEN,1987,449.6145629882813
5863,Venezuela,VEN,1988,462.1862487792969
5864,Venezuela,VEN,1989,465.5543518066406
5865,Venezuela,VEN,1990,494.1964416503906
5866,Venezuela,VEN,1991,475.93109130859375
5867,Venezuela,VEN,1992,517.8347778320312
5868,Venezuela,VEN,1993,510.2653503417969
5869,Venezuela,VEN,1994,554.68212890625
5870,Venezuela,VEN,1995,575.2600708007812
5871,Venezuela,VEN,1996,549.6376342773438
5872,Venezuela,VEN,1997,580.0147094726562
5873,Venezuela,VEN,1998,623.4525146484375
5874,Venezuela,VEN,1999,616.1798706054688
5875,Venezuela,VEN,2000,632.3644409179688
5876,Venezuela,VEN,2001,672.632568359375
5877,Venezuela,VEN,2002,686.3202514648438
5878,Venezuela,VEN,2003,628.22705078125
5879,Venezuela,VEN,2004,671.0814208984375
5880,Venezuela,VEN,2005,678.9918212890625
5881,Venezuela,VEN,2006,717.6700439453125
5882,Venezuela,VEN,2007,768.0103759765625
5883,Venezuela,VEN,2008,740.47705078125
5884,Venezuela,VEN,2009,742.120849609375
5885,Venezuela,VEN,2010,733.5696411132812
5886,Venezuela,VEN,2011,740.5089111328125
5887,Venezuela,VEN,2012,790.9833984375
5888,Venezuela,VEN,2013,801.39208984375
5889,Venezuela,VEN,2014,764.8201904296875
5890,Venezuela,VEN,2015,767.6028442382812
5891,Venezuela,VEN,2016,675.3330078125
5892,Venezuela,VEN,2017,664.2616577148438
5893,Venezuela,VEN,2018,545.3474731445312
5894,Venezuela,VEN,2019,449.1776123046875
5895,Venezuela,VEN,2020,373.6393432617188
5896,Venezuela,VEN,2021,403.8566284179688
5897,Vietnam,VNM,1965,28.4495849609375
5898,Vietnam,VNM,1966,50.3286247253418
5899,Vietnam,VNM,1967,69.6693344116211
5900,Vietnam,VNM,1968,72.146728515625
5901,Vietnam,VNM,1969,85.29340362548828
5902,Vietnam,VNM,1970,88.86927032470703
5903,Vietnam,VNM,1971,79.00917053222656
5904,Vietnam,VNM,1972,77.08660125732422
5905,Vietnam,VNM,1973,81.4350814819336
5906,Vietnam,VNM,1974,60.248233795166016
5907,Vietnam,VNM,1975,66.87217712402344
5908,Vietnam,VNM,1976,37.91954803466797
5909,Vietnam,VNM,1977,40.550872802734375
5910,Vietnam,VNM,1978,41.53957748413086
5911,Vietnam,VNM,1979,44.35990905761719
5912,Vietnam,VNM,1980,49.74982452392578
5913,Vietnam,VNM,1981,49.8182487487793
5914,Vietnam,VNM,1982,53.3584213256836
5915,Vietnam,VNM,1983,56.98551559448242
5916,Vietnam,VNM,1984,56.40948486328125
5917,Vietnam,VNM,1985,57.283233642578125
5918,Vietnam,VNM,1986,62.67162704467773
5919,Vietnam,VNM,1987,71.15593719482422
5920,Vietnam,VNM,1988,69.92015838623047
5921,Vietnam,VNM,1989,60.338077545166016
5922,Vietnam,VNM,1990,61.251949310302734
5923,Vietnam,VNM,1991,59.83488464355469
5924,Vietnam,VNM,1992,64.419677734375
5925,Vietnam,VNM,1993,74.41997528076172
5926,Vietnam,VNM,1994,82.11388397216797
5927,Vietnam,VNM,1995,95.86185455322266
5928,Vietnam,VNM,1996,110.26519775390624
5929,Vietnam,VNM,1997,133.4486846923828
5930,Vietnam,VNM,1998,148.8023681640625
5931,Vietnam,VNM,1999,147.3194122314453
5932,Vietnam,VNM,2000,171.12179565429688
5933,Vietnam,VNM,2001,188.5477600097656
5934,Vietnam,VNM,2002,211.6383209228516
5935,Vietnam,VNM,2003,230.26693725585935
5936,Vietnam,VNM,2004,296.4292907714844
5937,Vietnam,VNM,2005,322.2850952148437
5938,Vietnam,VNM,2006,282.6749267578125
5939,Vietnam,VNM,2007,306.5783386230469
5940,Vietnam,VNM,2008,384.0116882324219
5941,Vietnam,VNM,2009,383.7779541015625
5942,Vietnam,VNM,2010,460.7487182617188
5943,Vietnam,VNM,2011,483.5210571289063
5944,Vietnam,VNM,2012,479.7672729492188
5945,Vietnam,VNM,2013,503.6205749511719
5946,Vietnam,VNM,2014,562.7734375
5947,Vietnam,VNM,2015,677.612548828125
5948,Vietnam,VNM,2016,726.9818115234375
5949,Vietnam,VNM,2017,733.6205444335938
5950,Vietnam,VNM,2018,860.6436767578125
5951,Vietnam,VNM,2019,1013.8521118164062
5952,Vietnam,VNM,2020,948.5005493164062
5953,Vietnam,VNM,2021,927.1426391601562
5954,Western Africa (BP),,1965,56.16910171508789
5955,Western Africa (BP),,1966,58.18086242675781
5956,Western Africa (BP),,1967,56.79887771606445
5957,Western Africa (BP),,1968,56.45719146728516
5958,Western Africa (BP),,1969,60.63491821289063
5959,Western Africa (BP),,1970,64.89959716796875
5960,Western Africa (BP),,1971,81.06108093261719
5961,Western Africa (BP),,1972,86.8535385131836
5962,Western Africa (BP),,1973,98.06427764892578
5963,Western Africa (BP),,1974,101.4797821044922
5964,Western Africa (BP),,1975,110.28246307373048
5965,Western Africa (BP),,1976,124.3203582763672
5966,Western Africa (BP),,1977,140.0983428955078
5967,Western Africa (BP),,1978,151.06906127929688
5968,Western Africa (BP),,1979,163.8454132080078
5969,Western Africa (BP),,1980,176.71018981933594
5970,Western Africa (BP),,1981,201.42623901367188
5971,Western Africa (BP),,1982,211.92349243164065
5972,Western Africa (BP),,1983,203.06919860839844
5973,Western Africa (BP),,1984,187.11920166015625
5974,Western Africa (BP),,1985,192.67141723632807
5975,Western Africa (BP),,1986,184.9717559814453
5976,Western Africa (BP),,1987,195.4386749267578
5977,Western Africa (BP),,1988,207.5174560546875
5978,Western Africa (BP),,1989,217.5848846435547
5979,Western Africa (BP),,1990,210.62985229492188
5980,Western Africa (BP),,1991,221.260009765625
5981,Western Africa (BP),,1992,241.28726196289065
5982,Western Africa (BP),,1993,244.51126098632807
5983,Western Africa (BP),,1994,241.3485870361328
5984,Western Africa (BP),,1995,247.9014129638672
5985,Western Africa (BP),,1996,270.33917236328125
5986,Western Africa (BP),,1997,268.1988220214844
5987,Western Africa (BP),,1998,283.25518798828125
5988,Western Africa (BP),,1999,277.3504638671875
5989,Western Africa (BP),,2000,298.00494384765625
5990,Western Africa (BP),,2001,325.9486694335937
5991,Western Africa (BP),,2002,359.0065002441406
5992,Western Africa (BP),,2003,358.9884338378906
5993,Western Africa (BP),,2004,364.7550048828125
5994,Western Africa (BP),,2005,381.8243103027344
5995,Western Africa (BP),,2006,347.89947509765625
5996,Western Africa (BP),,2007,378.7934265136719
5997,Western Africa (BP),,2008,403.3307800292969
5998,Western Africa (BP),,2009,375.631103515625
5999,Western Africa (BP),,2010,392.986572265625
6000,Western Africa (BP),,2011,431.709228515625
6001,Western Africa (BP),,2012,455.8221435546875
6002,Western Africa (BP),,2013,463.1910095214844
6003,Western Africa (BP),,2014,477.0462036132813
6004,Western Africa (BP),,2015,559.3715209960938
6005,Western Africa (BP),,2016,568.4473266601562
6006,Western Africa (BP),,2017,605.469970703125
6007,Western Africa (BP),,2018,678.7422485351562
6008,Western Africa (BP),,2019,692.686767578125
6009,Western Africa (BP),,2020,703.3164672851562
6010,Western Africa (BP),,2021,760.7625122070312
6011,World,OWID_WRL,1965,40433.578125
6012,World,OWID_WRL,1966,42534.03125
6013,World,OWID_WRL,1967,44166.984375
6014,World,OWID_WRL,1968,46833.80859375
6015,World,OWID_WRL,1969,49985.15234375
6016,World,OWID_WRL,1970,53178.58203125
6017,World,OWID_WRL,1971,55253.7734375
6018,World,OWID_WRL,1972,58132.62109375
6019,World,OWID_WRL,1973,61580.4921875
6020,World,OWID_WRL,1974,61420.09375
